SourceFile,File:FileModifyDate,File:FileSize,PDF:CreateDate,PDF:PageCount
nature11523-s1.pdf,2012:10:31 14:15:39+00:00,15 MB,2012:10:02 15:17:01+01:00,7
nature11534-s1.pdf,2012:10:31 14:15:51+00:00,4.5 MB,2012:10:23 16:22:01+01:00,7
nature11546-s1.pdf,2012:11:21 17:53:25+00:00,999 kB,2012:10:23 11:46:35+01:00,7
nature11559-s1.pdf,2012:10:17 17:53:48+01:00,676 kB,2012:10:09 15:01:17+01:00,7
nature11560-s1.pdf,2012:11:14 17:55:21+00:00,1408 kB,2012:11:06 14:39:29Z,7
nature11652-s1.pdf,2012:12:05 17:56:59+00:00,1426 kB,2012:11:23 12:28:22Z,7
nature11662-s1.pdf,2012:12:12 17:54:37+00:00,244 kB,2012:11:30 13:40:48Z,7
nature11676-s1.pdf,2013:01:09 17:53:13+00:00,464 kB,2012:11:20 14:24:29Z,7
nature09338-s1.pdf,2010:09:30 16:47:08+01:00,395 kB,2010:08:20 12:34:17+01:00,6
nature09449-s1.pdf,2010:11:03 17:54:00+00:00,5.7 MB,2010:08:21 00:13:02Z,6
nature09456-s1.pdf,2010:10:13 18:01:37+01:00,124 kB,2010:10:05 10:52:29+01:00,6
nature09467-s1.pdf,2010:10:20 17:53:38+01:00,295 kB,2010:10:12 11:43:43+01:00,6
nature09578-s1.pdf,2010:12:15 18:11:03+00:00,203 kB,2010:11:23 15:53:37Z,6
nature09581-s1.pdf,2010:12:22 17:57:27+00:00,185 kB,2010:12:13 16:19:45Z,6
nature09596-s1.pdf,2010:12:02 10:25:17+00:00,383 kB,2010:11:23 13:36:08Z,6
nature09601-s1.pdf,2010:12:08 17:58:55+00:00,1108 kB,2010:10:15 18:57:04-07:00,6
nature09603-s1.pdf,2011:01:05 17:52:45+00:00,752 kB,2010:11:23 15:35:29Z,6
nature09617-s1.pdf,2010:12:02 10:25:21+00:00,324 kB,2010:11:23 16:55:01Z,6
nature09631-s1.pdf,2011:01:26 17:52:40+00:00,1516 kB,2010:09:22 17:25:24Z,6
nature09785-s1.pdf,2011:03:09 18:13:15+00:00,524 kB,2010:12:21 15:30:55Z,6
nature09867-s1.pdf,2011:03:23 17:57:09+00:00,1400 kB,2011:01:21 17:04:44Z,6
nature09880-s1.pdf,2011:05:04 17:52:45+01:00,497 kB,2011:04:04 17:00:53+01:00,6
nature09912-s1.pdf,2011:03:16 17:56:05+00:00,1432 kB,2011:02:03 15:45:57-07:00,6
nature09928-s1.pdf,2011:04:20 17:54:19+01:00,349 kB,2011:04:11 14:34:11+01:00,6
nature09975-s1.pdf,2011:04:13 18:00:58+01:00,20 MB,2011:02:18 11:58:06Z,6
nature09996-s1.pdf,2011:05:04 17:56:14+01:00,444 kB,2011:03:09 13:37:56-08:00,6
nature10114-s1.pdf,2011:06:01 17:54:39+01:00,7.4 MB,2011:04:09 16:19:42Z,6
nature10119-s1.pdf,2011:06:22 17:52:30+01:00,522 kB,2011:05:15 22:54:45+02:00,6
nature10170-s1.pdf,2011:06:29 17:57:04+01:00,244 kB,2011:06:21 11:36:36+01:00,6
nature10196-s1.pdf,2011:07:06 18:01:21+01:00,385 kB,2011:06:28 14:44:02+01:00,6
nature10234-s1.pdf,2011:08:17 17:56:08+01:00,1223 kB,2011:06:14 10:51:37+01:00,6
nature10307-s1.pdf,2011:07:27 17:54:03+01:00,1987 kB,2011:07:01 11:28:10+01:00,6
nature10343-s1.pdf,2011:08:24 17:56:32+01:00,368 kB,2011:08:16 16:00:32+01:00,6
nature10376-s1.pdf,2011:08:31 17:54:48+01:00,1035 kB,2011:08:23 15:56:15+01:00,6
nature10402-s1.pdf,2011:09:21 18:01:26+01:00,4.5 MB,2011:09:13 15:14:53+01:00,6
nature10435-s1.pdf,2011:10:12 18:04:53+01:00,4.6 MB,2011:07:25 16:21:02Z,6
nature10462-s1.pdf,2011:10:12 18:06:34+01:00,360 kB,2011:10:05 12:53:09+01:00,6
nature10534-s1.pdf,2011:11:16 17:54:46+00:00,719 kB,2011:10:17 15:13:22+01:00,6
nature10644-s1.pdf,2011:12:14 17:52:43+00:00,214 kB,2011:12:01 15:05:32Z,6
nature10670-s1.pdf,2012:01:04 17:53:26+00:00,3.9 MB,2011:10:12 22:38:30Z,6
nature10728-s1.pdf,2012:01:18 17:56:10+00:00,2.1 MB,2011:11:15 22:55:20Z,6
nature10786-s1.pdf,2012:02:15 17:56:33+00:00,3.8 MB,2012:01:27 13:11:43Z,6
nature10821-s3.pdf,2012:02:08 18:23:39+00:00,225 kB,2012:01:19 16:48:59Z,6
nature10907-s1.pdf,2012:04:04 17:54:00+01:00,576 kB,2012:03:13 17:24:41Z,6
nature10971-s1.pdf,2012:04:25 17:59:19+01:00,551 kB,2012:03:28 15:03:48+01:00,6
nature11004-s1.pdf,2012:05:02 17:55:23+01:00,1519 kB,2012:04:25 13:21:08+01:00,6
nature11017-s1.pdf,2012:06:20 18:23:10+01:00,230 kB,2012:01:13 11:17:33-05:00,6
nature11020-s1.pdf,2012:05:09 17:55:03+01:00,1436 kB,2012:04:12 16:40:24+01:00,6
nature11186-s1.pdf,2012:06:20 18:22:44+01:00,780 kB,2012:06:12 15:44:57+01:00,6
nature11187-s1.pdf,2012:07:11 18:01:02+01:00,812 kB,2012:07:03 16:01:27+01:00,6
nature11222-s1.pdf,2012:06:28 17:15:55+01:00,1076 kB,2012:06:19 15:54:05+01:00,6
nature11265-s1.pdf,2012:08:01 17:58:08+01:00,236 kB,2012:07:24 17:08:54+01:00,6
nature11466-s1.pdf,2012:10:10 17:58:33+01:00,6.5 MB,2012:09:28 13:42:50+01:00,6
nature11511-s1.pdf,2012:10:10 17:58:44+01:00,239 kB,2012:10:03 15:19:56+01:00,6
nature11512-s1.pdf,2012:10:31 14:15:16+00:00,1520 kB,2012:10:23 13:20:52+01:00,6
nature11522-s1.pdf,2012:11:14 17:54:36+00:00,329 kB,2012:10:11 17:23:35+01:00,6
nature11564-s1.pdf,2012:10:31 14:16:08+00:00,8.0 MB,2012:10:22 14:46:34+01:00,6
nature11576-s1.pdf,2012:11:14 17:55:26+00:00,890 kB,2012:11:07 15:24:59Z,6
nature11627-s1.pdf,2012:12:12 17:53:39+00:00,1060 kB,2012:12:04 14:49:32Z,6
nature11651-s1.pdf,2012:12:12 17:53:51+00:00,900 kB,2012:10:11 12:48:30+01:00,6
nature09401-s1.pdf,2010:10:13 17:58:39+01:00,134 kB,2010:09:28 11:21:24+01:00,5
nature09523-s1.pdf,2010:11:03 17:56:20+00:00,507 kB,2010:10:25 14:16:37+01:00,5
nature09556-s1.pdf,2010:12:08 17:57:17+00:00,562 kB,2010:10:29 16:16:33+01:00,5
nature09574-s4.pdf,2010:12:22 17:57:17+00:00,76 kB,2009:12:14 14:57:38Z,5
nature09575-s1.pdf,2010:12:02 10:25:15+00:00,146 kB,2010:11:23 14:18:34Z,5
nature09671-s1.pdf,2011:02:02 17:55:19+00:00,462 kB,2010:12:16 15:57:38Z,5
nature09690-s1.pdf,2011:01:12 17:54:50+00:00,6.4 MB,2010:11:05 02:25:00Z,5
nature09740-s1.pdf,2011:01:26 17:54:20+00:00,729 kB,2011:01:18 16:39:52Z,5
nature09855-s2.pdf,2011:03:09 18:17:07+00:00,150 kB,2011:02:04 14:20:48Z,5
nature09857-s1.pdf,2011:03:16 17:55:56+00:00,1386 kB,2011:01:26 12:16:24-05:00,5
nature09866-s1.pdf,2011:03:30 17:56:18+01:00,361 kB,2010:12:15 04:56:22Z,5
nature09908-s1.pdf,2011:05:04 17:53:21+01:00,678 kB,2011:01:28 18:32:45Z,5
nature09911-s1.pdf,2011:05:04 17:53:21+01:00,294 kB,2011:02:04 15:04:31Z,5
nature09916-s5.pdf,2011:05:04 17:53:46+01:00,11 MB,2010:11:15 15:18:26-05:00,5
nature09927-s1.pdf,2011:04:06 17:55:09+01:00,872 kB,2011:03:17 16:40:57Z,5
nature09982-s1.pdf,2011:06:01 17:53:12+01:00,334 kB,2011:03:02 10:49:28Z,5
nature10076-s1.pdf,2011:05:11 17:54:49+01:00,112 kB,2011:03:23 15:33:42-05:00,5
nature10091-s1.pdf,2011:06:08 17:54:03+01:00,2.0 MB,2011:02:14 19:50:26Z,5
nature10120-s1.pdf,2011:06:08 17:55:23+01:00,89 kB,2011:05:31 12:10:30+01:00,5
nature10213-s1.pdf,2011:06:15 18:01:01+01:00,177 kB,2011:06:01 12:27:19+01:00,5
nature10282-s1.pdf,2011:09:07 17:55:27+01:00,281 kB,2011:06:07 13:08:57Z,5
nature10287-s1.pdf,2011:08:24 17:54:40+01:00,876 kB,2011:06:08 20:48:04Z,5
nature10389-s1.pdf,2011:09:28 18:03:40+01:00,404 kB,2011:09:08 14:43:04+01:00,5
nature10416-s1.pdf,2011:09:21 18:02:27+01:00,499 kB,2011:08:03 15:36:52+02:00,5
nature10436-s1.pdf,2011:10:19 18:03:58+01:00,1591 kB,2011:08:05 15:32:05+02:00,5
nature10460-s1.pdf,2011:10:12 18:06:33+01:00,929 kB,08.12.2011 10:51:23,5
nature10529-s1.pdf,2011:11:16 17:54:45+00:00,290 kB,2011:11:03 16:35:34Z,5
nature10541-s1.pdf,2011:10:19 18:08:22+01:00,4.6 MB,2011:10:11 14:56:54+01:00,5
nature10666-s1.pdf,2012:01:04 17:53:20+00:00,160 kB,2011:12:20 14:32:38Z,5
nature10699-s1.pdf,2012:01:11 17:55:36+00:00,1640 kB,2011:12:16 15:08:51Z,5
nature10747-s1.pdf,2012:01:25 18:11:55+00:00,1150 kB,2012:01:17 17:10:58Z,5
nature10778-s1.pdf,2012:02:29 17:52:55+00:00,154 kB,2012:02:22 13:53:04Z,5
nature10782-s1.pdf,2012:02:15 17:55:42+00:00,532 kB,2012:02:02 16:07:52Z,5
nature10793-s1.pdf,2012:02:22 17:57:53+00:00,282 kB,2012:02:09 16:41:47Z,5
nature10851-s1.pdf,2012:03:07 17:58:22+00:00,329 kB,2012:02:23 13:21:01Z,5
nature10878-s1.pdf,2012:03:07 17:58:25+00:00,494 kB,2012:02:28 15:35:35Z,5
nature10903-s1.pdf,2012:03:28 17:53:34+01:00,1133 kB,2012:03:15 12:22:38Z,5
nature10930-s1.pdf,2012:04:18 18:05:56+01:00,231 kB,2012:04:11 14:18:06+01:00,5
nature11033-s1.pdf,2012:06:06 17:53:06+01:00,829 kB,2012:05:09 14:43:10+01:00,5
nature11073-s1.pdf,2012:06:13 18:23:43+01:00,170 kB,2012:06:06 14:15:12+01:00,5
nature11081-s1.pdf,2012:07:04 17:57:23+01:00,8.9 MB,2012:03:09 10:13:43-05:00,5
nature11171-s1.pdf,2012:07:11 18:00:24+01:00,6.3 MB,2012:06:12 16:26:53+01:00,5
nature11216-s1.pdf,2012:06:20 18:22:43+01:00,402 kB,2012:06:13 12:25:51+01:00,5
nature11224-s1.pdf,2012:07:11 18:02:27+01:00,480 kB,2012:06:29 11:10:24+01:00,5
nature11391-s1.pdf,2012:09:05 17:57:27+01:00,412 kB,2012:08:17 11:58:33+01:00,5
nature11440-s1.pdf,2012:09:26 17:54:41+01:00,590 kB,2012:09:18 17:57:34+01:00,5
nature11506-s1.pdf,2012:10:24 17:53:21+01:00,368 kB,2012:10:05 11:15:08+01:00,5
nature11555-s1.pdf,2012:11:28 17:53:39+00:00,11 MB,2012:10:16 17:12:54+01:00,5
nature11602-s1.pdf,2012:11:14 17:56:43+00:00,1162 kB,2012:11:05 11:48:06Z,5
nature11615-s1.pdf,2012:12:05 17:56:45+00:00,284 kB,2012:11:28 14:06:50Z,5
nature11624-s1.pdf,2012:11:14 17:57:08+00:00,5.8 MB,2012:10:25 14:29:28+01:00,5
nature11625-s1.pdf,2012:12:12 17:53:38+00:00,1687 kB,2012:11:06 16:22:59Z,5
nature11659-s1.pdf,2012:12:19 17:55:40+00:00,1212 kB,2012:12:07 15:50:40Z,5
nature11669-s1.pdf,2012:12:19 17:55:41+00:00,259 kB,2012:12:10 13:49:08Z,5
nature09418-s1.pdf,2010:09:30 16:49:15+01:00,276 kB,2010:09:20 16:09:13+01:00,4
nature09479-s1.pdf,2010:12:02 10:23:30+00:00,590 kB,2010:09:24 15:17:24+01:00,4
nature09519-s1.pdf,2011:03:11 15:19:17+00:00,238 kB,2010:10:19 14:12:19+01:00,4
nature09643-s1.pdf,2010:12:15 18:12:54+00:00,155 kB,2010:12:07 15:58:38Z,4
nature09662-s1.pdf,2011:01:26 17:53:19+00:00,250 kB,2011:01:05 16:00:43Z,4
nature09680-s1.pdf,2011:01:12 17:53:42+00:00,255 kB,2010:08:19 17:04:06-04:00,4
nature09920-s1.pdf,2011:05:25 17:52:46+01:00,11 MB,2011:05:18 11:04:02+01:00,4
nature09926-s1.pdf,2011:04:06 17:55:08+01:00,2.5 MB,2011:02:10 11:48:39Z,4
nature10077-s1.pdf,2011:05:25 17:54:29+01:00,272 kB,2011:02:24 18:06:44Z,4
nature10164-s1.pdf,2011:06:22 17:52:52+01:00,264 kB,2011:04:26 11:13:09Z,4
nature10174-s1.pdf,2011:07:06 18:01:19+01:00,989 kB,2011:06:28 15:38:49+01:00,4
nature10203-s1.pdf,2011:07:06 18:01:28+01:00,534 kB,2011:06:28 11:51:54+01:00,4
nature10305-s1.pdf,2011:08:24 17:54:46+01:00,768 kB,2011:07:27 14:42:11+01:00,4
nature10321-s1.pdf,2011:08:24 17:55:10+01:00,4.0 MB,2011:08:05 14:35:29+01:00,4
nature10521-s1.pdf,2011:11:16 17:54:44+00:00,1118 kB,2011:04:18 16:39:04-04:00,4
nature10654-s1.pdf,2011:12:07 17:57:10+00:00,418 kB,2011:11:25 12:05:34Z,4
nature10658-s1.pdf,2011:11:30 17:58:01+00:00,497 kB,2011:10:18 14:26:45Z,4
nature10689-s1.pdf,2011:12:07 17:57:33+00:00,451 kB,2011:10:25 12:00:17+11:00,4
nature10695-s1.pdf,2012:01:04 17:54:27+00:00,170 kB,2011:12:20 12:42:01Z,4
nature10700-s1.pdf,2011:12:21 17:58:01+00:00,854 kB,2011:12:09 14:17:30Z,4
nature10710-s1.pdf,2012:01:11 17:56:11+00:00,254 kB,2011:12:22 12:10:09Z,4
nature10803-s1.pdf,2012:02:15 17:56:42+00:00,536 kB,2012:02:02 15:23:42Z,4
nature10838-s1.pdf,2012:03:14 17:54:18+00:00,2.3 MB,2012:03:07 11:58:33Z,4
nature10920-s1.pdf,2012:04:04 17:55:59+01:00,489 kB,2012:03:28 16:31:26+01:00,4
nature10966-s1.pdf,2012:05:03 17:10:00+01:00,195 kB,2012:04:27 15:02:01+01:00,4
nature11067-s1.pdf,2012:05:23 17:53:38+01:00,353 kB,2012:05:16 13:01:39+01:00,4
nature11078-s1.pdf,2012:06:13 18:27:18+01:00,732 kB,2012:05:15 13:47:17+01:00,4
nature11122-s1.pdf,2012:05:16 18:58:01+01:00,299 kB,2012:05:08 15:10:34+01:00,4
nature11148-s1.pdf,2012:09:12 18:31:31+01:00,317 kB,2012:07:23 14:32:35+01:00,4
nature11238-s1.pdf,2012:08:08 17:54:15+01:00,195 kB,2012:06:22 13:51:10+01:00,4
nature11332-s1.pdf,2012:08:08 17:55:52+01:00,498 kB,2012:07:31 14:26:45+01:00,4
nature11432-s1.pdf,2012:09:12 17:54:26+01:00,221 kB,2012:08:24 15:22:36+01:00,4
nature11578-s1.pdf,2012:11:07 17:53:45+00:00,231 kB,2012:10:29 14:53:38Z,4
nature11592-s1.pdf,2012:11:28 17:54:00+00:00,533 kB,2012:11:21 14:08:48Z,4
nature11664-s1.pdf,2013:01:02 17:52:57+00:00,1547 kB,2012:11:15 17:12:08Z,4
nature11671-s1.pdf,2012:12:19 17:55:49+00:00,147 kB,2012:12:07 15:32:05Z,4
nature11687-s1.pdf,2012:12:12 17:54:49+00:00,266 kB,2012:12:04 13:23:28Z,4
nature11694-s1.pdf,2012:11:28 17:54:22+00:00,3.7 MB,2012:11:12 12:34:43Z,4
nature11717-s1.pdf,2013:01:02 17:54:25+00:00,127 kB,2012:12:18 15:57:40Z,4
nature11735-s1.pdf,2012:12:12 17:55:22+00:00,2.2 MB,2012:11:23 15:12:39Z,4
nature09416-s1.pdf,2010:09:30 16:49:15+01:00,367 kB,2010:09:20 14:51:05+01:00,3
nature09761-s1.pdf,2011:02:16 17:58:06+00:00,114 kB,2010:12:06 16:08:58+01:00,3
nature09769-s1.pdf,2011:03:16 17:55:05+00:00,1125 kB,2011:03:09 14:55:54Z,3
nature09904-s1.pdf,2011:04:06 17:55:00+01:00,228 kB,2011:03:25 12:36:27Z,3
nature09993-s1.pdf,2011:05:25 17:53:21+01:00,539 kB,2011:05:06 13:07:54+01:00,3
nature09997-s1.pdf,2011:05:11 17:54:02+01:00,4.0 MB,2011:03:01 18:42:15+01:00,3
nature10233-s1.pdf,2011:07:27 17:52:22+01:00,897 kB,2011:07:19 14:15:17+01:00,3
nature10247-s1.pdf,2011:08:17 17:56:09+01:00,189 kB,2011:05:30 16:47:25+02:00,3
nature10248-s1.pdf,2011:08:10 17:50:36+01:00,74 kB,2011:05:31 14:58:58-04:00,3
nature10378-s1.pdf,2011:09:14 17:51:15+01:00,964 kB,2011:07:13 07:22:09-04:00,3
nature10444-s1.pdf,2011:09:21 18:02:28+01:00,239 kB,2011:09:13 12:17:53+01:00,3
nature10519-s1.pdf,2011:10:12 18:07:05+01:00,214 kB,2011:09:22 12:24:37Z,3
nature10708-s1.pdf,2012:02:22 17:56:08+00:00,2031 kB,2011:12:05 16:34:41Z,3
nature10711-s1.pdf,2012:02:01 17:54:15+00:00,394 kB,2012:01:23 16:14:32Z,3
nature10749-s1.pdf,2012:02:15 17:55:16+00:00,581 kB,2012:02:07 16:33:38Z,3
nature10770-s1.pdf,2012:02:22 17:56:17+00:00,177 kB,2012:02:15 14:14:42Z,3
nature10809-s2.pdf,2012:02:08 18:22:47+00:00,280 kB,2012:01:27 12:35:44Z,3
nature10827-s1.pdf,2012:02:15 17:57:07+00:00,3.1 MB,2012:02:07 16:43:46Z,3
nature10935-s1.pdf,2012:04:11 17:53:58+01:00,767 kB,2012:04:03 16:03:07+01:00,3
nature10982-s1.pdf,2012:05:02 17:54:49+01:00,464 kB,2012:04:20 13:55:22+01:00,3
nature11056-s1.pdf,2012:05:16 18:58:00+01:00,429 kB,2012:04:19 16:18:00+01:00,3
nature11110-s1.pdf,2012:06:06 17:53:50+01:00,392 kB,2012:04:26 13:57:46+01:00,3
nature11443-s1.pdf,2012:10:31 14:15:12+00:00,675 kB,2012:09:26 14:56:36+01:00,3
nature11472-s1.pdf,2012:09:12 17:54:29+01:00,108 kB,2012:08:30 15:31:12+01:00,3
nature11495-s1.pdf,2012:10:10 17:58:42+01:00,672 kB,2012:10:03 13:53:04+01:00,3
nature11507-s1.pdf,2012:10:17 17:53:38+01:00,182 kB,2012:10:09 14:31:58+01:00,3
nature11563-s1.pdf,2012:10:17 17:53:48+01:00,216 kB,2012:10:04 14:27:47+01:00,3
nature11650-s2.pdf,2012:11:28 17:54:17+00:00,1477 kB,2012:06:27 09:25:51Z,3
nature11688-s1.pdf,2012:11:28 17:54:19+00:00,466 kB,2012:11:15 15:45:33Z,3
nature09404-s1.pdf,2010:10:07 11:19:20+01:00,130 kB,D:20100730162809Z,2
nature09419-s1.pdf,2010:09:22 18:01:44+01:00,274 kB,2010:09:14 12:02:30+01:00,2
nature09427-s1.pdf,2010:10:20 17:52:54+01:00,137 kB,2010:08:03 19:29:06-04:00,2
nature09466-s1.pdf,2011:03:11 15:20:16+00:00,52 kB,2010:10:19 10:46:20+01:00,2
nature09602-s1.pdf,2011:01:05 17:52:44+00:00,401 kB,2010:10:17 05:07:04Z,2
nature09684-s1.pdf,2010:12:22 17:58:48+00:00,107 kB,2010:12:08 06:55:28Z,2
nature09752-s1.pdf,2011:02:23 17:53:54+00:00,379 kB,2011:02:09 13:10:13Z,2
nature09779-s2.pdf,2011:11:22 10:18:20+00:00,295 kB,2011:11:15 15:00:47Z,2
nature09924-s1.pdf,2011:03:30 17:56:31+01:00,259 kB,2011:02:04 00:48:20-08:00,2
nature09977-s2.pdf,2011:05:04 17:54:00+01:00,103 kB,2011:04:26 14:15:35+01:00,2
nature10104-s1.pdf,2011:05:25 17:54:36+01:00,138 kB,2011:03:23 16:04:02Z,2
nature10319-s1.pdf,2011:08:10 17:51:07+01:00,133 kB,2011:06:15 13:39:59+02:00,2
nature10364-s1.pdf,2011:09:21 18:00:30+01:00,114 kB,2011:07:07 18:44:01Z,2
nature10395-s1.pdf,2011:08:24 17:57:08+01:00,169 kB,2011:07:27 18:01:45-04:00,2
nature10740-s1.pdf,2012:01:18 17:56:36+00:00,123 kB,2012:01:09 16:41:33Z,2
nature10848-s1.pdf,2012:02:29 17:57:12+00:00,243 kB,2012:02:20 12:13:19Z,2
nature10942-s1.pdf,2012:03:21 17:55:43+00:00,110 kB,2012:02:29 16:47:14Z,2
nature11031-s1.pdf,2012:05:16 18:58:01+01:00,204 kB,2012:04:05 11:53:49+01:00,2
nature11068-s1.pdf,2012:04:18 18:08:39+01:00,316 kB,2012:04:11 15:16:42+01:00,2
nature11074-s1.pdf,2012:06:13 18:23:43+01:00,758 kB,2012:06:01 14:30:54+01:00,2
nature11491-s1.pdf,2012:10:03 17:57:39+01:00,287 kB,2012:09:26 15:22:33+01:00,2
nature11501-s1.pdf,2012:11:07 17:52:59+00:00,267 kB,2012:10:09 13:27:37+01:00,2
nature11533-s1.pdf,2012:10:17 17:53:42+01:00,558 kB,2012:10:09 14:13:46+01:00,2
nature11613-s1.pdf,2012:11:28 17:54:14+00:00,126 kB,2012:11:20 15:27:52Z,2
nature11616-s1.pdf,2012:12:12 17:53:34+00:00,724 kB,2012:12:05 15:09:27Z,2
nature11678-s1.pdf,2012:11:28 17:54:18+00:00,163 kB,2012:11:21 15:50:23Z,2
nature11679-s1.pdf,2013:01:02 17:53:02+00:00,439 kB,2012:12:19 12:24:21Z,2
nature09397-s1.pdf,2010:10:07 11:19:20+01:00,669 kB,2010:09:10 12:33:04+01:00,1
nature09545-s1.pdf,2010:11:10 17:56:29+00:00,161 kB,2010:08:13 17:15:20+02:00,1
nature09562-s1.pdf,2010:12:08 15:57:36+00:00,9.6 kB,2010:12:08 14:54:49Z,1
nature09574-s2.pdf,2010:12:22 17:57:14+00:00,38 kB,2010:04:16 15:14:00Z,1
nature10198-s2.pdf,2011:07:13 17:55:55+01:00,43 kB,2011:05:03 04:47:58Z,1
nature10508-s1.pdf,2011:11:09 18:08:06+00:00,402 kB,2011:08:18 19:33:58-04:00,1
nature10590-s1.pdf,2011:12:14 17:52:27+00:00,593 kB,2011:09:19 14:53:44-05:00,1
nature10595-s1.pdf,2011:12:14 17:52:32+00:00,63 kB,2011:11:07 15:37:23Z,1
nature10655-s1.pdf,2011:11:30 17:57:59+00:00,170 kB,2011:11:22 16:32:34Z,1
nature10668-s1.pdf,2011:12:21 17:57:21+00:00,99 kB,2011:09:30 14:00:36-04:00,1
nature10746-s1.pdf,2012:02:01 17:54:50+00:00,55 kB,2012:01:20 15:12:05Z,1
nature11285-s2.pdf,2012:08:22 17:53:27+01:00,2.3 MB,2012:07:30 14:42:28Z,1
nature11528-s1.pdf,2012:10:24 17:53:22+01:00,868 kB,2012:10:16 15:08:01+01:00,1
nature11609-s1.pdf,2012:11:28 17:54:13+00:00,6.8 MB,2012:11:16 11:57:50Z,1
nature11718-s1.pdf,2012:12:19 17:56:25+00:00,71 kB,2012:12:10 13:57:21Z,1
nature11798-s3.pdf,2013:02:07 15:41:10+00:00,370 kB,2013:02:05 15:39:41Z,1
nature11798-s4.pdf,2013:02:07 15:41:12+00:00,2.1 MB,2013:02:05 15:40:39Z,1
